# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     598.567        0.000       48.258       57.914
     599.068        2.000       48.258       57.914
     599.569        0.000       48.258       57.914
     600.069        2.000       48.258       57.914
     600.570        0.000       48.258       57.914
     601.071        2.000       48.258       57.914
     601.572        2.000       48.258       57.914
     602.073        0.000       48.258       57.914
     602.574        2.000       48.258       57.914
     603.075        0.000       48.258       57.914
     603.576        2.000       48.258       57.914
     604.077        0.000       48.258       57.914
     604.577        2.000       48.258       57.914
     605.078        0.000       48.258       57.914
     605.579        0.000       48.258       57.914
     606.080        2.000       48.258       57.914
     606.581        0.000       48.258       57.914
     607.082        2.000       48.258       57.914
     607.583        2.000       48.258       57.914
     608.083        0.000       48.258       57.914
     608.584        0.000       48.258       57.914
     609.085        2.000       48.258       57.914
     609.586        0.000       48.258       57.914
     610.087        2.000       48.258       57.914
     610.587        0.000       48.258       57.914
     611.088        4.000       48.258       57.914
     611.589        0.000       48.258       57.914
     612.090        0.000       48.258       57.914
     612.591        2.000       48.258       57.914
     613.092        0.000       48.258       57.914
     613.593        2.000       48.258       57.914
     614.093        0.000       48.258       57.914
     614.594        2.000       48.258       57.914
     615.101        0.000       48.258       57.914
     615.602        2.000       48.258       57.914
     616.102        0.000       48.258       57.914
     616.603        0.000       48.258       57.914
     617.104        2.000       48.258       57.914
     617.605        0.000       48.258       57.914
     618.106        2.000       48.258       57.914
     618.607        0.000       48.258       57.914
     619.108        2.000       48.258       57.914
     619.608        0.000       48.258       57.914
     620.109        2.000       48.258       57.914
     620.610        0.000       48.258       57.914
     621.111        4.000       48.258       57.914
     621.612        0.000       48.258       57.914
     622.113        2.000       48.258       57.914
     622.614        0.000       48.258       57.914
     623.115        2.000       48.258       57.914
     623.616        0.000       48.258       57.914
     624.117        2.000       48.258       57.914
     624.618        0.000       48.258       57.914
     625.119        2.000       48.258       57.914
     625.620        0.000       48.258       57.914
     626.121        2.000       48.258       57.914
     626.622        0.000       48.258       57.914
     627.123        2.000       48.258       57.914
     627.624        0.000       48.258       57.914
     628.124        2.000       48.258       57.914
     628.625        0.000       48.258       57.914
     629.126        2.000       48.258       57.914
     629.627        0.000       48.258       57.914
     630.128        0.000       48.258       57.914
     630.629        2.000       48.258       57.914
     631.129        0.000       48.258       57.914
     631.630        2.000       48.258       57.914
     632.131        0.000       48.258       57.914
     632.632        4.000       48.258       57.914
     633.133        0.000       48.258       57.914
     633.634        2.000       48.258       57.914
     634.135        0.000       48.258       57.914
     634.636        0.000       48.258       57.914
     635.137        2.000       48.258       57.914
     635.638        2.000       48.258       57.914
     636.139        0.000       48.258       57.914
     636.639        2.000       48.258       57.914
     637.140        0.000       48.258       57.914
     637.641        0.000       48.258       57.914
     638.142        0.000       48.258       57.914
     638.643        2.000       48.258       57.914
     639.144        2.000       48.258       57.914
     639.644        2.000       48.258       57.914
     640.145        0.000       48.258       57.914
     640.646        2.000       48.258       57.914
     641.147        0.000       48.258       57.914
     641.648        2.000       48.258       57.914
     642.149        0.000       48.258       57.914
     642.650        2.000       48.258       57.914
     643.151        0.000       48.258       57.914
     643.652        0.000       48.258       57.914
     644.153        2.000       48.258       57.914
     644.654        0.000       48.258       57.914
     645.155        2.000       48.258       57.914
     645.656        0.000       48.258       57.914
     646.156        2.000       48.258       57.914
     646.657        2.000       48.258       57.914
     647.158        2.000       48.258       57.914
     647.660        0.000       48.258       57.914
     648.161        2.000       48.258       57.914
     648.662        0.000       48.258       57.914
     649.162        2.000       48.258       57.914
     649.663        0.000       48.258       57.914
     650.164        2.000       48.258       57.914
     650.665        0.000       48.258       57.914
     651.166        0.000       48.258       57.914
     651.667        2.000       48.258       57.914
     652.168        0.000       48.258       57.914
     652.669        2.000       48.258       57.914
     653.170        0.000       48.258       57.914
     653.671        2.000       48.258       57.914
     654.172        0.000       48.258       57.914
     654.672        2.000       48.258       57.914
     655.174        0.000       48.258       57.914
     655.675        2.000       48.258       57.914
     656.176        0.000       48.258       57.914
     656.676        4.000       48.258       57.914
     657.177        0.000       48.258       57.914
     657.678        2.000       48.258       57.914
     658.179        0.000       48.258       57.914
     658.680        0.000       48.258       57.914
     659.181        2.000       48.258       57.914
     659.682        0.000       48.258       57.914
     660.182        2.000       48.258       57.914
     660.683        0.000       48.258       57.914
     661.184        0.000       48.258       57.914
     661.685        2.000       48.258       57.914
     662.186        2.000       48.258       57.914
     662.687        0.000       48.258       57.914
     663.188        2.000       48.258       57.914
     663.689        0.000       48.258       57.914
     664.189        0.000       48.258       57.914
     664.690        4.000       48.258       57.914
     665.191        0.000       48.258       57.914
     665.692        2.000       48.258       57.914
     666.193        0.000       48.258       57.914
     666.694        2.000       48.258       57.914
     667.195        0.000       48.258       57.914
     667.696        2.000       48.258       57.914
     668.197        0.000       48.258       57.914
     668.697        2.000       48.258       57.914
     669.198        0.000       48.258       57.914
     669.699        2.000       48.258       57.914
     670.200        0.000       48.258       57.914
     670.701        2.000       48.258       57.914
     671.202        0.000       48.258       57.914
     671.703        2.000       48.258       57.914
     672.204        0.000       48.258       57.914
     672.704        0.000       48.258       57.914
     673.205        2.000       48.258       57.914
     673.706        0.000       48.258       57.914
     674.207        2.000       48.258       57.914
     674.708        0.000       48.258       57.914
     675.209        2.000       48.258       57.914
     675.710        0.000       48.258       57.914
     676.211        2.000       48.258       57.914
     676.712        2.000       48.258       57.914
     677.213        0.000       48.258       57.914
     677.714        2.000       48.258       57.914
     678.215        0.000       48.258       57.914
     678.716        2.000       48.258       57.914
     679.217        2.000       48.258       57.914
     679.717        0.000       48.258       57.914
     680.218        0.000       48.258       57.914
     680.719        2.000       48.258       57.914
     681.220        0.000       48.258       57.914
     681.721        2.000       48.258       57.914
     682.222        0.000       48.258       57.914
     682.723        0.000       48.258       57.914
     683.224        2.000       48.258       57.914
     683.725        2.000       48.258       57.914
     684.226        0.000       48.258       57.914
     684.726        2.000       48.258       57.914
     685.227        0.000       48.258       57.914
     685.728        0.000       48.258       57.914
     686.229        2.000       48.258       57.914
     686.730        0.000       48.258       57.914
     687.231        2.000       48.258       57.914
     687.732        0.000       48.258       57.914
     688.233        2.000       48.258       57.914
     688.734        0.000       48.258       57.914
     689.235        2.000       48.258       57.914
     689.736        2.000       48.258       57.914
     690.236        0.000       48.258       57.914
     690.737        2.000       48.258       57.914
     691.238        0.000       48.258       57.914
     691.739        2.000       48.258       57.914
     692.240        0.000       48.258       57.914
     692.741        0.000       48.258       57.914
     693.242        2.000       48.258       57.914
     693.742        0.000       48.258       57.914
     694.243        2.000       48.258       57.914
     694.744        2.000       48.258       57.914
     695.245        2.000       48.258       57.914
     695.746        0.000       48.258       57.914
     696.247        2.000       48.258       57.914
     696.748        0.000       48.258       57.914
     697.249        0.000       48.258       57.914
     697.750        2.000       48.258       57.914
     698.251        0.000       48.258       57.914
     698.752        2.000       48.258       57.914
     699.252        0.000       48.258       57.914
     699.753        2.000       48.258       57.914
     700.254        0.000       48.258       57.914
     700.755        2.000       48.258       57.914
     701.256        0.000       48.258       57.914
     701.757        2.000       48.258       57.914
     702.257        0.000       48.258       57.914
     702.758        2.000       48.258       57.914
     703.259        2.000       48.258       57.914
     703.760        2.000       48.258       57.914
     704.261        0.000       48.258       57.914
     704.762        2.000       48.258       57.914
     705.263        0.000       48.258       57.914
     705.764        2.000       48.258       57.914
     706.265        0.000       48.258       57.914
     706.766        2.000       48.258       57.914
     707.267        0.000       48.258       57.914
     707.768        2.000       48.258       57.914
     708.269        0.000       48.258       57.914
     708.769        2.000       48.258       57.914
     709.270        0.000       48.258       57.914
     709.771        2.000       48.258       57.914
     710.272        0.000       48.258       57.914
     710.773        0.000       48.258       57.914
     711.274        2.000       48.258       57.914
     711.775        0.000       48.258       57.914
     712.276        2.000       48.258       57.914
     712.777        2.000       48.258       57.914
     713.278        0.000       48.258       57.914
     713.779        2.000       48.258       57.914
     714.280        2.000       48.258       57.914
     714.781        0.000       48.258       57.914
     715.282        0.000       48.258       57.914
     715.783        2.000       48.258       57.914
     716.283        0.000       48.258       57.914
     716.784        2.000       48.258       57.914
     717.285        0.000       48.258       57.914
     717.786        2.000       48.258       57.914
     718.287        0.000       48.258       57.914
     718.788        2.000       48.258       57.914
     719.289        0.000       48.258       57.914
     719.790        2.000       48.258       57.914
     720.291        2.000       48.258       57.914
     720.792        0.000       48.258       57.914
     721.293        2.000       48.258       57.914
     721.794        2.000       48.258       57.914
     722.295        0.000       48.258       57.914
     722.796        2.000       48.258       57.914
     723.297        0.000       48.258       57.914
     723.798        2.000       48.258       57.914
     724.299        2.000       48.258       57.914
     724.800        0.000       48.258       57.914
     725.301        2.000       48.258       57.914
     725.802        0.000       48.258       57.914
     726.303        2.000       48.258       57.914
     726.804        0.000       48.258       57.914
     727.305        2.000       48.258       57.914
     727.806        0.000       48.258       57.914
     728.307        2.000       48.258       57.914
     728.808        0.000       48.258       57.914
     729.309        2.000       48.258       57.914
     729.810        0.000       48.258       57.914
     730.311        2.000       48.258       57.914
     730.812        2.000       48.258       57.914
     731.313        0.000       48.258       57.914
     731.814        2.000       48.258       57.914
     732.315        0.000       48.258       57.914
     732.816        2.000       48.258       57.914
     733.317        0.000       48.258       57.914
     733.818        2.000       48.258       57.914
     734.319        4.000       48.258       57.914
     734.820        0.000       48.258       57.914
     735.321        2.000       48.258       57.914
     735.822        0.000       48.258       57.914
     736.323        2.000       48.258       57.914
     736.824        0.000       48.258       57.914
     737.325        0.000       48.258       57.914
     737.826        2.000       48.258       57.914
     738.327        2.000       48.258       57.914
     738.827        0.000       48.258       57.914
     739.328        0.000       48.258       57.914
     739.829        2.000       48.258       57.914
     740.330        0.000       48.258       57.914
     740.831        0.000       48.258       57.914
     741.331        0.000       48.258       57.914
     741.832        2.000       48.258       57.914
     742.332        0.000       48.258       57.914
     742.833        0.000       48.258       57.914
     743.334        2.000       48.258       57.914
     743.834        0.000       48.258       57.914
     744.335        2.000       48.258       57.914
     744.836        2.000       48.258       57.914
     745.337        2.000       48.258       57.914
     745.838        0.000       48.258       57.914
     746.339        0.000       48.258       57.914
     746.840        2.000       48.258       57.914
     747.341        0.000       48.258       57.914
     747.842        2.000       48.258       57.914
     748.343        0.000       48.258       57.914
     748.844        2.000       48.258       57.914
     749.345        0.000       48.258       57.914
     749.845        0.000       48.258       57.914
     750.346        4.000       48.258       57.914
     750.847        0.000       48.258       57.914
     751.348        2.000       48.258       57.914
     751.849        0.000       48.258       57.914
     752.350        2.000       48.258       57.914
     752.851        0.000       48.258       57.914
     753.352        0.000       48.258       57.914
     753.852        2.000       48.258       57.914
     754.353        0.000       48.258       57.914
     754.854        2.000       48.258       57.914
     755.355        0.000       48.258       57.914
     755.856        0.000       48.258       57.914
     756.357        2.000       48.258       57.914
     756.858        0.000       48.258       57.914
     757.359        2.000       48.258       57.914
     757.860        0.000       48.258       57.914
     758.361        2.000       48.258       57.914
     758.862        0.000       48.258       57.914
     759.363        2.000       48.258       57.914
     759.864        0.000       48.258       57.914
     760.365        2.000       48.258       57.914
     760.866        2.000       48.258       57.914
     761.366        2.000       48.258       57.914
     761.867        0.000       48.258       57.914
     762.368        2.000       48.258       57.914
     762.869        0.000       48.258       57.914
     763.370        0.000       48.258       57.914
     763.871        2.000       48.258       57.914
     764.372        0.000       48.258       57.914
     764.873        2.000       48.258       57.914
     765.373        0.000       48.258       57.914
     765.874        2.000       48.258       57.914
     766.375        0.000       48.258       57.914
     766.876        2.000       48.258       57.914
     767.377        2.000       48.258       57.914
     767.878        0.000       48.258       57.914
     768.379        2.000       48.258       57.914
     768.880        0.000       48.258       57.914
     769.381        2.000       48.258       57.914
     769.881        0.000       48.258       57.914
     770.382        0.000       48.258       57.914
     770.883        2.000       48.258       57.914
     771.384        0.000       48.258       57.914
     771.885        2.000       48.258       57.914
     772.386        0.000       48.258       57.914
     772.887        2.000       48.258       57.914
     773.388        2.000       48.258       57.914
     773.889        0.000       48.258       57.914
     774.390        2.000       48.258       57.914
     774.891        0.000       48.258       57.914
     775.391        2.000       48.258       57.914
     775.892        2.000       48.258       57.914
     776.393        0.000       48.258       57.914
     776.894        2.000       48.258       57.914
     777.395        0.000       48.258       57.914
     777.896        2.000       48.258       57.914
     778.397        0.000       48.258       57.914
     778.898        2.000       48.258       57.914
     779.399        0.000       48.258       57.914
     779.900        2.000       48.258       57.914
     780.401        0.000       48.258       57.914
     780.901        2.000       48.258       57.914
     781.402        0.000       48.258       57.914
     781.903        2.000       48.258       57.914
     782.404        0.000       48.258       57.914
     782.905        2.000       48.258       57.914
     783.406        0.000       48.258       57.914
     783.907        2.000       48.258       57.914
     784.408        2.000       48.258       57.914
     784.909        0.000       48.258       57.914
     785.410        0.000       48.258       57.914
     785.911        2.000       48.258       57.914
     786.412        2.000       48.258       57.914
     786.913        0.000       48.258       57.914
     787.414        2.000       48.258       57.914
     787.915        0.000       48.258       57.914
     788.415        4.000       48.258       57.914
     788.916        0.000       48.258       57.914
     789.417        2.000       48.258       57.914
     789.918        0.000       48.258       57.914
     790.419        2.000       48.258       57.914
     790.920        2.000       48.258       57.914
     791.421        0.000       48.258       57.914
     791.922        2.000       48.258       57.914
     792.423        0.000       48.258       57.914
     792.924        0.000       48.258       57.914
     793.425        2.000       48.258       57.914
     793.926        2.000       48.258       57.914
     794.427        0.000       48.258       57.914
     794.928        0.000       48.258       57.914
     795.429        4.000       48.258       57.914
     795.929        0.000       48.258       57.914
     796.430        0.000       48.258       57.914
     796.930        2.000       48.258       57.914
     797.431        0.000       48.258       57.914
     797.931        0.000       48.258       57.914
     798.432        2.000       48.258       57.914
     798.933        0.000       48.258       57.914
     799.433        0.000       48.258       57.914
     799.934        2.000       48.258       57.914
     800.435        0.000       48.258       57.914
     800.936        2.000       48.258       57.914
     801.437        0.000       48.258       57.914
     801.938        2.000       48.258       57.914
     802.439        0.000       48.258       57.914
     802.940        0.000       48.258       57.914
     803.441        2.000       48.258       57.914
     803.941        0.000       48.258       57.914
     804.442        2.000       48.258       57.914
     804.943        2.000       48.258       57.914
     805.444        0.000       48.258       57.914
     805.945        2.000       48.258       57.914
     806.446        0.000       48.258       57.914
     806.947        2.000       48.258       57.914
     807.448        0.000       48.258       57.914
     807.949        2.000       48.633       57.914
     808.450        0.000       48.633       57.914
     808.951        0.000       48.633       57.914
     809.452        2.000       48.633       57.914
     809.953        0.000       48.633       57.914
     810.454        2.000       48.633       57.914
     810.955        0.000       48.633       57.914
     811.456        2.000       48.633       57.914
     811.957        0.000       48.633       57.914
     812.458        2.000       48.633       57.914
     812.958        0.000       48.633       57.914
     813.459        2.000       48.633       57.914
     813.960        0.000       48.633       57.914
     814.462        2.000       48.633       57.914
     814.962        2.000       48.633       57.914
     815.463        0.000       48.633       57.914
     815.964        2.000       48.633       57.914
     816.465        0.000       48.633       57.914
     816.966        2.000       48.633       57.914
     817.467        0.000       48.633       57.914
     817.968        2.000       48.633       57.914
     818.468        0.000       48.633       57.914
     818.969        0.000       48.633       57.914
     819.470        2.000       48.633       57.914
     819.971        0.000       48.633       57.914
     820.472        2.000       48.633       57.914
     820.973        0.000       48.633       57.914
     821.474        2.000       48.633       57.914
     821.975        0.000       48.633       57.914
     822.476        2.000       48.633       57.914
     822.976        0.000       48.633       57.914
     823.477        2.000       48.633       57.914
     823.978        0.000       48.633       57.914
     824.479        2.000       48.633       57.914
     824.980        0.000       48.633       57.914
     825.481        2.000       48.633       57.914
     825.982        0.000       48.633       57.914
     826.483        2.000       48.633       57.914
     826.984        0.000       48.633       57.914
     827.484        0.000       48.633       57.914
     827.985        2.000       48.633       57.914
     828.486        2.000       48.633       57.914
     828.987        0.000       48.633       57.914
     829.488        2.000       48.633       57.914
     829.989        2.000       48.633       57.914
     830.490        0.000       48.633       57.914
     830.990        2.000       48.633       57.914
     831.491        0.000       48.633       57.914
     831.992        2.000       48.633       57.914
     832.493        0.000       48.633       57.914
     832.994        2.000       48.633       57.914
     833.495        0.000       48.633       57.914
     833.996        2.000       48.633       57.914
     834.496        0.000       48.633       57.914
     834.997        2.000       48.633       57.914
     835.498        0.000       48.633       57.914
     835.999        0.000       48.633       57.914
     836.500        2.000       48.633       57.914
     837.001        0.000       48.633       57.914
     837.502        2.000       48.633       57.914
     838.003        0.000       48.633       57.914
     838.503        4.000       48.633       57.914
     839.004        0.000       48.633       57.914
     839.505        0.000       48.633       57.914
     840.006        2.000       48.633       57.914
     840.507        0.000       48.633       57.914
     841.008        2.000       48.633       57.914
     841.509        0.000       48.633       57.914
     842.010        2.000       48.633       57.914
     842.511        0.000       48.633       57.914
     843.011        2.000       48.633       57.914
     843.512        0.000       48.633       57.914
     844.013        0.000       48.633       57.914
     844.514        2.000       48.633       57.914
     845.015        0.000       48.633       57.914
     845.516        2.000       48.633       57.914
     846.016        0.000       48.633       57.914
     846.517        2.000       48.633       57.914
     847.018        0.000       48.633       57.914
     847.519        0.000       48.633       57.914
     848.020        2.000       48.633       57.914
     848.521        2.000       48.633       57.914
     849.022        0.000       48.633       57.914
     849.522        2.000       48.633       57.914
     850.023        0.000       48.633       57.914
     850.524        2.000       48.633       57.914
     851.025        0.000       48.633       57.914
     851.526        0.000       48.633       57.914
     852.027        2.000       48.633       57.914
     852.527        0.000       48.633       57.914
     853.028        2.000       48.633       57.914
     853.529        2.000       48.633       57.914
     854.030        0.000       48.633       57.914
     854.531        2.000       48.633       57.914
     855.032        0.000       48.633       57.914
     855.533        2.000       48.633       57.914
     856.034        2.000       48.633       57.914
     856.535        0.000       48.633       57.914
     857.036        2.000       48.633       57.914
     857.537        0.000       48.633       57.914
     858.038        2.000       48.633       57.914
     858.538        0.000       48.633       57.914
     859.039        2.000       48.633       57.914
     859.540        0.000       48.633       57.914
     860.041        0.000       48.633       57.914
     860.542        2.000       48.633       57.914
     861.043        0.000       48.633       57.914
     861.544        4.000       48.633       57.914
     862.045        0.000       48.633       57.914
     862.546        2.000       48.633       57.914
     863.047        0.000       48.633       57.914
     863.548        0.000       48.633       57.914
     864.049        2.000       48.633       57.914
     864.550        0.000       48.633       57.914
     865.050        2.000       48.633       57.914
     865.551        0.000       48.633       57.914
     866.052        0.000       48.633       57.914
     866.553        2.000       48.633       57.914
     867.054        0.000       48.633       57.914
     867.555        2.000       48.633       57.914
     868.056        2.000       48.633       57.914
     868.557        0.000       48.633       57.914
     869.058        2.000       48.633       57.914
     869.558        0.000       48.633       57.914
     870.059        2.000       48.633       57.914
     870.560        0.000       48.633       57.914
     871.061        2.000       48.633       57.914
     871.562        0.000       48.633       57.914
     872.063        2.000       48.633       57.914
     872.563        0.000       48.633       57.914
     873.064        2.000       48.633       57.914
     873.565        2.000       48.633       57.914
     874.066        0.000       48.633       57.914
     874.567        0.000       48.633       57.914
     875.068        2.000       48.633       57.914
     875.569        2.000       48.633       57.914
     876.070        2.000       48.633       57.914
     876.571        2.000       48.633       57.914
     877.072        0.000       48.633       57.914
     877.572        2.000       48.633       57.914
     878.073        0.000       48.633       57.914
     878.574        2.000       48.633       57.914
     879.075        0.000       48.633       57.914
     879.576        0.000       48.633       57.914
     880.077        2.000       48.633       57.914
     880.578        2.000       48.633       57.914
     881.079        0.000       48.633       57.914
     881.579        2.000       48.633       57.914
     882.080        0.000       48.633       57.914
     882.581        2.000       48.633       57.914
     883.082        0.000       48.633       57.914
     883.583        2.000       48.633       57.914
     884.084        0.000       48.633       57.914
     884.585        2.000       48.633       57.914
     885.086        0.000       48.633       57.914
     885.586        0.000       48.633       57.914
     886.088        2.000       48.633       57.914
     886.588        0.000       48.633       57.914
     887.089        4.000       48.633       57.914
     887.590        0.000       48.633       57.914
     888.091        0.000       48.633       57.914
     888.592        2.000       48.633       57.914
     889.093        0.000       48.633       57.914
     889.594        2.000       48.633       57.914
     890.094        0.000       48.633       57.914
     890.595        0.000       48.633       57.914
     891.096        2.000       48.633       57.914
     891.597        0.000       48.633       57.914
     892.098        2.000       48.633       57.914
     892.599        0.000       48.633       57.914
     893.100        2.000       48.633       57.914
     893.601        0.000       48.633       57.914
     894.102        0.000       48.633       57.914
     894.603        2.000       48.633       57.914
     895.104        2.000       48.633       57.914
     895.604        0.000       48.633       57.914
     896.105        0.000       48.633       57.914
     896.606        2.000       48.633       57.914
     897.107        0.000       48.633       57.914
     897.608        2.000       48.633       57.914
     898.109        0.000       48.633       57.914
     898.610        2.000       48.633       57.914
     899.111        2.000       48.633       57.914
     899.612        2.000       48.633       57.914
     900.113        0.000       48.633       57.914
     900.613        2.000       48.633       57.914
     901.114        0.000       48.633       57.914
     901.615        2.000       48.633       57.914
     902.116        0.000       48.633       57.914
     902.617        0.000       48.633       57.914
     903.118        2.000       48.633       57.914
     903.618        0.000       48.633       57.914
     904.119        2.000       48.633       57.914
     904.620        0.000       48.633       57.914
     905.121        2.000       48.633       57.914
     905.622        0.000       48.633       57.914
     906.123        0.000       48.633       57.914
     906.624        2.000       48.633       57.914
     907.125        0.000       48.633       57.914
     907.625        2.000       48.633       57.914
     908.126        0.000       48.633       57.914
     908.627        2.000       48.633       57.914
     909.128        0.000       48.633       57.914
     909.629        2.000       48.633       57.914
     910.130        2.000       48.633       57.914
     910.631        2.000       48.633       57.914
     911.132        0.000       48.633       57.914
     911.633        2.000       48.633       57.914
     912.134        0.000       48.633       57.914
     912.634        0.000       48.633       57.914
     913.135        2.000       48.633       57.914
     913.636        0.000       48.633       57.914
     914.137        2.000       48.633       57.914
     914.638        0.000       48.633       57.914
     915.139        2.000       48.633       57.914
     915.640        0.000       48.633       57.914
     916.140        2.000       48.633       57.914
     916.641        0.000       48.633       57.914
     917.142        2.000       48.633       57.914
     917.643        0.000       48.633       57.914
     918.144        2.000       48.633       57.914
     918.645        0.000       48.633       57.914
     919.146        2.000       48.633       57.914
     919.647        0.000       48.633       57.914
     920.148        0.000       48.633       57.914
     920.649        2.000       48.633       57.914
     921.150        0.000       48.633       57.914
     921.651        2.000       48.633       57.914
     922.152        0.000       48.633       57.914
     922.653        2.000       48.633       57.914
     923.154        0.000       48.633       57.914
     923.655        2.000       48.633       57.914
     924.156        0.000       48.633       57.914
     924.657        0.000       48.633       57.914
     925.158        2.000       48.633       57.914
     925.658        0.000       48.633       57.914
     926.159        4.000       48.633       57.914
     926.660        0.000       48.633       57.914
     927.161        2.000       48.633       57.914
     927.662        0.000       48.633       57.914
     928.163        0.000       48.633       57.914
     928.664        2.000       48.633       57.914
     929.165        0.000       48.633       57.914
     929.666        2.000       48.633       57.914
     930.166        0.000       48.633       57.914
     930.667        2.000       48.633       57.914
     931.168        0.000       48.633       57.914
     931.669        2.000       48.633       57.914
     932.170        0.000       48.633       57.914
     932.671        0.000       48.633       57.914
     933.172        2.000       48.633       57.914
     933.673        0.000       48.633       57.914
     934.174        2.000       48.633       57.914
     934.675        0.000       48.633       57.914
     935.176        2.000       48.633       57.914
     935.677        0.000       48.633       57.914
     936.177        2.000       48.633       57.914
     936.679        2.000       48.633       57.914
     937.180        0.000       48.633       57.914
     937.680        2.000       48.633       57.914
     938.181        0.000       48.633       57.914
     938.682        2.000       48.633       57.914
     939.183        0.000       48.633       57.914
     939.684        2.000       48.633       57.914
     940.185        0.000       48.633       57.914
     940.686        2.000       48.633       57.914
     941.187        0.000       48.633       57.914
     941.687        2.000       48.633       57.914
     942.188        0.000       48.633       57.914
     942.689        0.000       48.633       57.914
     943.190        2.000       48.633       57.914
     943.691        0.000       48.633       57.914
     944.192        2.000       48.633       57.914
     944.693        0.000       48.633       57.914
     945.194        2.000       48.633       57.914
     945.695        0.000       48.633       57.914
     946.196        2.000       48.633       57.914
     946.696        0.000       48.633       57.914
     947.197        2.000       48.633       57.914
     947.698        0.000       48.633       57.914
     948.199        2.000       48.633       57.914
     948.700        2.000       48.633       57.914
     949.201        0.000       48.633       57.914
     949.702        2.000       48.633       57.914
     950.203        0.000       48.633       57.914
     950.704        2.000       48.633       57.914
     951.205        0.000       48.633       57.914
     951.706        2.000       48.633       57.914
     952.206        0.000       48.633       57.914
     952.707        2.000       48.633       57.914
     953.208        0.000       48.633       57.914
     953.709        2.000       48.633       57.914
     954.210        0.000       48.633       57.914
     954.711        2.000       48.633       57.914
     955.212        0.000       48.633       57.914
     955.713        2.000       48.633       57.914
     956.214        0.000       48.633       57.914
     956.715        2.000       48.633       57.914
     957.216        0.000       48.633       57.914
     957.717        2.000       48.633       57.914
     958.217        0.000       48.633       57.914
     958.718        2.000       48.633       57.914
     959.219        0.000       48.633       57.914
     959.720        2.000       48.633       57.914
     960.221        0.000       48.633       57.914
     960.722        0.000       48.633       57.914
     961.223        2.000       48.633       57.914
     961.724        0.000       48.633       57.914
     962.225        2.000       48.633       57.914
     962.726        0.000       48.633       57.914
     963.226        2.000       48.633       57.914
     963.727        0.000       48.633       57.914
     964.228        2.000       48.633       57.914
     964.729        2.000       48.633       57.914
     965.230        0.000       48.633       57.914
     965.731        2.000       48.633       57.914
     966.232        0.000       48.633       57.914
     966.733        2.000       48.633       57.914
     967.234        0.000       48.633       57.914
     967.735        2.000       48.633       57.914
     968.236        0.000       48.633       57.914
     968.737        2.000       48.633       57.914
     969.238        0.000       48.633       57.914
     969.739        2.000       48.633       57.914
     970.240        0.000       48.633       57.914
     970.741        2.000       48.633       57.914
     971.241        0.000       48.633       57.914
     971.742        0.000       48.633       57.914
     972.243        2.000       48.633       57.914
     972.744        0.000       48.633       57.914
     973.245        2.000       48.633       57.914
     973.746        0.000       48.633       57.914
     974.247        2.000       48.633       57.914
     974.747        0.000       48.633       57.914
     975.248        2.000       48.633       57.914
     975.749        0.000       48.633       57.914
     976.250        2.000       48.633       57.914
     976.751        0.000       48.633       57.914
     977.252        2.000       48.633       57.914
     977.753        0.000       48.633       57.914
     978.254        2.000       48.633       57.914
     978.755        0.000       48.633       57.914
     979.256        2.000       48.633       57.914
     979.757        2.000       48.633       57.914
     980.258        0.000       48.633       57.914
     980.759        0.000       48.633       57.914
     981.260        2.000       48.633       57.914
     981.760        0.000       48.633       57.914
     982.261        0.000       48.633       57.914
     982.762        2.000       48.633       57.914
     983.263        0.000       48.633       57.914
     983.764        2.000       48.633       57.914
     984.265        2.000       48.633       57.914
     984.766        0.000       48.633       57.914
     985.267        2.000       48.633       57.914
     985.768        0.000       48.633       57.914
     986.269        2.000       48.633       57.914
     986.770        0.000       48.633       57.914
     987.271        2.000       48.633       57.914
     987.772        0.000       48.633       57.914
     988.273        2.000       48.633       57.914
     988.774        0.000       48.633       57.914
     989.275        2.000       48.633       57.914
     989.776        0.000       48.633       57.914
     990.277        0.000       48.633       57.914
     990.778        2.000       48.633       57.914
     991.279        2.000       48.633       57.914
     991.780        0.000       48.633       57.914
     992.281        2.000       48.633       57.914
     992.782        2.000       48.633       57.914
     993.283        0.000       48.633       57.914
     993.784        2.000       48.633       57.914
     994.285        0.000       48.633       57.914
     994.785        0.000       48.633       57.914
     995.286        2.000       48.633       57.914
     995.787        0.000       48.633       57.914
     996.288        2.000       48.633       57.914
     996.789        0.000       48.633       57.914
     997.289        2.000       48.633       57.914
     997.790        0.000       48.633       57.914
     998.291        0.000       48.633       57.914
     998.792        2.000       48.633       57.914
     999.293        0.000       48.633       57.914
     999.794        2.000       48.633       57.914
    1000.295        0.000       48.633       57.914
    1000.796        2.000       48.633       57.914
    1001.296        0.000       48.633       57.914
    1001.797        4.000       48.633       57.914
    1002.298        0.000       48.633       57.914
    1002.799        2.000       48.633       57.914
    1003.300        0.000       48.633       57.914
    1003.801        2.000       48.633       57.914
    1004.302        0.000       48.633       57.914
    1004.803        2.000       48.633       57.914
    1005.304        0.000       48.633       57.914
    1005.805        2.000       48.633       57.914
    1006.306        0.000       48.633       57.914
    1006.807        0.000       48.633       57.914
    1007.308        2.000       48.633       57.914
    1007.809        2.000       48.633       57.914
    1008.310        0.000       48.633       57.914
    1008.811        2.000       48.633       57.914
